
x=0, y=0, width=20, height=20, color=[62, 129, 237]
x=483, y=630, width=20, height=20, color=[237, 173, 62]
x=483, y=651, width=20, height=20, color=[62, 237, 106]
x=483, y=672, width=20, height=20, color=[62, 129, 237]
x=483, y=693, width=20, height=20, color=[62, 237, 106]
x=483, y=714, width=20, height=20, color=[237, 173, 62]
x=483, y=735, width=20, height=20, color=[237, 173, 62]
x=483, y=756, width=20, height=20, color=[237, 173, 62]
x=483, y=777, width=20, height=20, color=[237, 173, 62]
x=483, y=798, width=20, height=20, color=[62, 129, 237]
x=483, y=819, width=20, height=20, color=[237, 173, 62]
x=483, y=840, width=20, height=20, color=[62, 237, 106]
x=483, y=861, width=20, height=20, color=[62, 129, 237]
x=504, y=0, width=20, height=20, color=[237, 173, 62]
x=504, y=21, width=20, height=20, color=[62, 129, 237]
x=504, y=42, width=20, height=20, color=[62, 129, 237]
x=504, y=63, width=20, height=20, color=[237, 173, 62]
x=504, y=84, width=20, height=20, color=[237, 173, 62]
x=504, y=105, width=20, height=20, color=[62, 237, 106]
x=504, y=126, width=20, height=20, color=[237, 173, 62]
x=504, y=147, width=20, height=20, color=[62, 129, 237]
x=504, y=168, width=20, height=20, color=[62, 129, 237]
x=504, y=189, width=20, height=20, color=[62, 129, 237]
x=504, y=210, width=20, height=20, color=[62, 237, 106]
x=504, y=231, width=20, height=20, color=[237, 173, 62]
x=504, y=252, width=20, height=20, color=[62, 237, 106]
x=504, y=273, width=20, height=20, color=[62, 237, 106]
x=504, y=294, width=20, height=20, color=[62, 237, 106]
x=504, y=315, width=20, height=20, color=[62, 129, 237]
x=504, y=336, width=20, height=20, color=[62, 237, 106]
x=504, y=357, width=20, height=20, color=[237, 173, 62]
x=504, y=378, width=20, height=20, color=[62, 237, 106]
x=504, y=399, width=20, height=20, color=[62, 237, 106]
x=504, y=420, width=20, height=20, color=[62, 129, 237]
x=504, y=441, width=20, height=20, color=[237, 173, 62]
x=504, y=462, width=20, height=20, color=[62, 129, 237]
x=504, y=483, width=20, height=20, color=[237, 173, 62]
x=504, y=504, width=20, height=20, color=[62, 129, 237]
x=504, y=525, width=20, height=20, color=[62, 237, 106]
x=504, y=546, width=20, height=20, color=[237, 173, 62]
x=504, y=567, width=20, height=20, color=[237, 173, 62]
x=504, y=588, width=20, height=20, color=[62, 237, 106]
x=504, y=609, width=20, height=20, color=[62, 237, 106]
x=504, y=630, width=20, height=20, color=[237, 173, 62]
x=504, y=651, width=20, height=20, color=[237, 173, 62]
x=504, y=672, width=20, height=20, color=[237, 173, 62]
x=504, y=693, width=20, height=20, color=[62, 129, 237]
x=504, y=714, width=20, height=20, color=[62, 237, 106]
x=504, y=735, width=20, height=20, color=[62, 237, 106]
x=504, y=756, width=20, height=20, color=[237, 173, 62]
x=504, y=777, width=20, height=20, color=[62, 129, 237]
x=504, y=798, width=20, height=20, color=[62, 129, 237]
x=504, y=819, width=20, height=20, color=[62, 237, 106]
x=504, y=840, width=20, height=20, color=[62, 129, 237]
x=504, y=861, width=20, height=20, color=[62, 237, 106]
x=525, y=0, width=20, height=20, color=[62, 237, 106]
x=525, y=21, width=20, height=20, color=[62, 237, 106]
x=525, y=42, width=20, height=20, color=[237, 173, 62]
x=525, y=63, width=20, height=20, color=[237, 173, 62]
x=525, y=84, width=20, height=20, color=[62, 237, 106]
x=525, y=105, width=20, height=20, color=[62, 129, 237]
x=525, y=126, width=20, height=20, color=[62, 237, 106]
x=525, y=147, width=20, height=20, color=[62, 237, 106]
x=525, y=168, width=20, height=20, color=[62, 129, 237]
x=525, y=189, width=20, height=20, color=[62, 237, 106]
x=525, y=210, width=20, height=20, color=[62, 129, 237]
x=525, y=231, width=20, height=20, color=[62, 129, 237]
x=525, y=252, width=20, height=20, color=[62, 237, 106]
x=525, y=273, width=20, height=20, color=[62, 129, 237]
x=525, y=294, width=20, height=20, color=[62, 129, 237]
x=525, y=315, width=20, height=20, color=[237, 173, 62]
x=525, y=336, width=20, height=20, color=[237, 173, 62]
x=525, y=357, width=20, height=20, color=[237, 173, 62]
x=525, y=378, width=20, height=20, color=[62, 237, 106]
x=525, y=399, width=20, height=20, color=[62, 237, 106]
x=525, y=420, width=20, height=20, color=[62, 129, 237]
x=525, y=441, width=20, height=20, color=[62, 237, 106]
x=525, y=462, width=20, height=20, color=[237, 173, 62]
x=525, y=483, width=20, height=20, color=[237, 173, 62]
x=525, y=504, width=20, height=20, color=[237, 173, 62]
x=525, y=525, width=20, height=20, color=[62, 129, 237]
x=525, y=546, width=20, height=20, color=[237, 173, 62]
x=525, y=567, width=20, height=20, color=[237, 173, 62]
x=525, y=588, width=20, height=20, color=[62, 237, 106]
x=525, y=609, width=20, height=20, color=[62, 237, 106]
x=525, y=630, width=20, height=20, color=[237, 173, 62]
x=525, y=651, width=20, height=20, color=[237, 173, 62]
x=525, y=672, width=20, height=20, color=[62, 129, 237]
x=525, y=693, width=20, height=20, color=[62, 129, 237]
x=525, y=714, width=20, height=20, color=[62, 129, 237]
x=525, y=735, width=20, height=20, color=[237, 173, 62]
x=525, y=756, width=20, height=20, color=[62, 129, 237]
x=525, y=777, width=20, height=20, color=[62, 129, 237]
x=525, y=798, width=20, height=20, color=[62, 129, 237]
x=525, y=819, width=20, height=20, color=[62, 129, 237]
x=525, y=840, width=20, height=20, color=[62, 237, 106]
x=525, y=861, width=20, height=20, color=[62, 129, 237]
x=546, y=0, width=20, height=20, color=[62, 129, 237]
x=546, y=21, width=20, height=20, color=[237, 173, 62]
x=546, y=42, width=20, height=20, color=[237, 173, 62]
x=546, y=63, width=20, height=20, color=[237, 173, 62]
x=546, y=84, width=20, height=20, color=[62, 129, 237]
x=546, y=105, width=20, height=20, color=[237, 173, 62]
x=546, y=126, width=20, height=20, color=[62, 129, 237]
x=546, y=147, width=20, height=20, color=[237, 173, 62]
x=546, y=168, width=20, height=20, color=[62, 129, 237]
x=546, y=189, width=20, height=20, color=[62, 237, 106]
x=546, y=210, width=20, height=20, color=[237, 173, 62]
x=546, y=231, width=20, height=20, color=[237, 173, 62]
x=546, y=252, width=20, height=20, color=[62, 129, 237]
x=546, y=273, width=20, height=20, color=[62, 237, 106]
x=546, y=294, width=20, height=20, color=[62, 129, 237]
x=546, y=315, width=20, height=20, color=[62, 237, 106]
x=546, y=336, width=20, height=20, color=[62, 237, 106]
x=546, y=357, width=20, height=20, color=[62, 129, 237]
x=546, y=378, width=20, height=20, color=[237, 173, 62]
x=546, y=399, width=20, height=20, color=[237, 173, 62]
x=546, y=420, width=20, height=20, color=[62, 129, 237]
x=546, y=441, width=20, height=20, color=[237, 173, 62]
x=546, y=462, width=20, height=20, color=[62, 237, 106]
x=546, y=483, width=20, height=20, color=[62, 237, 106]
x=546, y=504, width=20, height=20, color=[62, 129, 237]
x=546, y=525, width=20, height=20, color=[62, 129, 237]
x=546, y=546, width=20, height=20, color=[237, 173, 62]
x=546, y=567, width=20, height=20, color=[62, 129, 237]
x=546, y=588, width=20, height=20, color=[237, 173, 62]
x=546, y=609, width=20, height=20, color=[62, 237, 106]
x=546, y=630, width=20, height=20, color=[62, 129, 237]
x=546, y=651, width=20, height=20, color=[237, 173, 62]
x=546, y=672, width=20, height=20, color=[62, 237, 106]
x=546, y=693, width=20, height=20, color=[237, 173, 62]
x=546, y=714, width=20, height=20, color=[62, 237, 106]
x=546, y=735, width=20, height=20, color=[237, 173, 62]
x=546, y=756, width=20, height=20, color=[62, 237, 106]
x=546, y=777, width=20, height=20, color=[237, 173, 62]
x=546, y=798, width=20, height=20, color=[62, 237, 106]
x=546, y=819, width=20, height=20, color=[62, 237, 106]
x=546, y=840, width=20, height=20, color=[62, 129, 237]
x=546, y=861, width=20, height=20, color=[62, 129, 237]
x=567, y=0, width=20, height=20, color=[62, 129, 237]
x=567, y=21, width=20, height=20, color=[62, 237, 106]
x=567, y=42, width=20, height=20, color=[237, 173, 62]
x=567, y=63, width=20, height=20, color=[62, 129, 237]
x=567, y=84, width=20, height=20, color=[62, 129, 237]
x=567, y=105, width=20, height=20, color=[237, 173, 62]
x=567, y=126, width=20, height=20, color=[62, 237, 106]
x=567, y=147, width=20, height=20, color=[237, 173, 62]
x=567, y=168, width=20, height=20, color=[237, 173, 62]
x=567, y=189, width=20, height=20, color=[62, 237, 106]
x=567, y=210, width=20, height=20, color=[62, 129, 237]
x=567, y=231, width=20, height=20, color=[62, 237, 106]
x=567, y=252, width=20, height=20, color=[62, 129, 237]
x=567, y=273, width=20, height=20, color=[62, 237, 106]
x=567, y=294, width=20, height=20, color=[237, 173, 62]
x=567, y=315, width=20, height=20, color=[62, 129, 237]
x=567, y=336, width=20, height=20, color=[237, 173, 62]
x=567, y=357, width=20, height=20, color=[62, 129, 237]
x=567, y=378, width=20, height=20, color=[62, 237, 106]
x=567, y=399, width=20, height=20, color=[62, 237, 106]
x=567, y=420, width=20, height=20, color=[62, 129, 237]
x=567, y=441, width=20, height=20, color=[237, 173, 62]
x=567, y=462, width=20, height=20, color=[62, 129, 237]
x=567, y=483, width=20, height=20, color=[62, 129, 237]
x=567, y=504, width=20, height=20, color=[62, 237, 106]
x=567, y=525, width=20, height=20, color=[237, 173, 62]
x=567, y=546, width=20, height=20, color=[237, 173, 62]
x=567, y=567, width=20, height=20, color=[62, 129, 237]
x=567, y=588, width=20, height=20, color=[62, 129, 237]
x=567, y=609, width=20, height=20, color=[62, 237, 106]
x=567, y=630, width=20, height=20, color=[62, 237, 106]
x=567, y=651, width=20, height=20, color=[62, 129, 237]
x=567, y=672, width=20, height=20, color=[237, 173, 62]
x=567, y=693, width=20, height=20, color=[62, 129, 237]
x=567, y=714, width=20, height=20, color=[62, 129, 237]
x=567, y=735, width=20, height=20, color=[62, 129, 237]
x=567, y=756, width=20, height=20, color=[237, 173, 62]
x=567, y=777, width=20, height=20, color=[237, 173, 62]
x=567, y=798, width=20, height=20, color=[237, 173, 62]
x=567, y=819, width=20, height=20, color=[237, 173, 62]
x=567, y=840, width=20, height=20, color=[62, 237, 106]
x=567, y=861, width=20, height=20, color=[62, 237, 106]
x=588, y=0, width=20, height=20, color=[62, 237, 106]
x=588, y=21, width=20, height=20, color=[62, 129, 237]
x=588, y=42, width=20, height=20, color=[62, 129, 237]
x=588, y=63, width=20, height=20, color=[237, 173, 62]
x=588, y=84, width=20, height=20, color=[237, 173, 62]
x=588, y=105, width=20, height=20, color=[62, 237, 106]
x=588, y=126, width=20, height=20, color=[237, 173, 62]
x=588, y=147, width=20, height=20, color=[62, 237, 106]
x=588, y=168, width=20, height=20, color=[62, 237, 106]
x=588, y=189, width=20, height=20, color=[62, 129, 237]
x=588, y=210, width=20, height=20, color=[237, 173, 62]
x=588, y=231, width=20, height=20, color=[62, 237, 106]
x=588, y=252, width=20, height=20, color=[237, 173, 62]
x=588, y=273, width=20, height=20, color=[237, 173, 62]
x=588, y=294, width=20, height=20, color=[62, 237, 106]
x=588, y=315, width=20, height=20, color=[237, 173, 62]
x=588, y=336, width=20, height=20, color=[237, 173, 62]
x=588, y=357, width=20, height=20, color=[62, 237, 106]
x=588, y=378, width=20, height=20, color=[237, 173, 62]
x=588, y=399, width=20, height=20, color=[62, 237, 106]
x=588, y=420, width=20, height=20, color=[62, 237, 106]
x=588, y=441, width=20, height=20, color=[62, 237, 106]
x=588, y=462, width=20, height=20, color=[62, 237, 106]
x=588, y=483, width=20, height=20, color=[62, 129, 237]
x=588, y=504, width=20, height=20, color=[237, 173, 62]
x=588, y=525, width=20, height=20, color=[237, 173, 62]
x=588, y=546, width=20, height=20, color=[62, 237, 106]
x=588, y=567, width=20, height=20, color=[62, 129, 237]
x=588, y=588, width=20, height=20, color=[62, 129, 237]
x=588, y=609, width=20, height=20, color=[62, 129, 237]
x=588, y=630, width=20, height=20, color=[62, 129, 237]
x=588, y=651, width=20, height=20, color=[237, 173, 62]
x=588, y=672, width=20, height=20, color=[62, 129, 237]
x=588, y=693, width=20, height=20, color=[237, 173, 62]
x=588, y=714, width=20, height=20, color=[62, 237, 106]
x=588, y=735, width=20, height=20, color=[62, 237, 106]
x=588, y=756, width=20, height=20, color=[62, 129, 237]
x=588, y=777, width=20, height=20, color=[62, 129, 237]
x=588, y=798, width=20, height=20, color=[237, 173, 62]
x=588, y=819, width=20, height=20, color=[62, 129, 237]
x=588, y=840, width=20, height=20, color=[62, 129, 237]
x=588, y=861, width=20, height=20, color=[237, 173, 62]
x=609, y=0, width=20, height=20, color=[62, 237, 106]
x=609, y=21, width=20, height=20, color=[237, 173, 62]
x=609, y=42, width=20, height=20, color=[62, 129, 237]
x=609, y=63, width=20, height=20, color=[237, 173, 62]
x=609, y=84, width=20, height=20, color=[62, 129, 237]
x=609, y=105, width=20, height=20, color=[62, 237, 106]
x=609, y=126, width=20, height=20, color=[62, 129, 237]
x=609, y=147, width=20, height=20, color=[62, 237, 106]
x=609, y=168, width=20, height=20, color=[62, 129, 237]
x=609, y=189, width=20, height=20, color=[62, 129, 237]
x=609, y=210, width=20, height=20, color=[62, 129, 237]
x=609, y=231, width=20, height=20, color=[62, 237, 106]
x=609, y=252, width=20, height=20, color=[62, 237, 106]
x=609, y=273, width=20, height=20, color=[62, 237, 106]
x=609, y=294, width=20, height=20, color=[62, 129, 237]
x=609, y=315, width=20, height=20, color=[62, 129, 237]
x=609, y=336, width=20, height=20, color=[237, 173, 62]
x=609, y=357, width=20, height=20, color=[237, 173, 62]
x=609, y=378, width=20, height=20, color=[237, 173, 62]
x=609, y=399, width=20, height=20, color=[62, 129, 237]
x=609, y=420, width=20, height=20, color=[62, 237, 106]
x=609, y=441, width=20, height=20, color=[237, 173, 62]
x=609, y=462, width=20, height=20, color=[237, 173, 62]
x=609, y=483, width=20, height=20, color=[62, 129, 237]
x=609, y=504, width=20, height=20, color=[62, 237, 106]
x=609, y=525, width=20, height=20, color=[62, 129, 237]
x=609, y=546, width=20, height=20, color=[237, 173, 62]
x=609, y=567, width=20, height=20, color=[62, 237, 106]
x=609, y=588, width=20, height=20, color=[62, 129, 237]
x=609, y=609, width=20, height=20, color=[62, 129, 237]
x=609, y=630, width=20, height=20, color=[237, 173, 62]
x=609, y=651, width=20, height=20, color=[237, 173, 62]
x=609, y=672, width=20, height=20, color=[237, 173, 62]
x=609, y=693, width=20, height=20, color=[62, 237, 106]
x=609, y=714, width=20, height=20, color=[62, 237, 106]
x=609, y=735, width=20, height=20, color=[237, 173, 62]
x=609, y=756, width=20, height=20, color=[62, 237, 106]
x=609, y=777, width=20, height=20, color=[62, 129, 237]
x=609, y=798, width=20, height=20, color=[237, 173, 62]
x=609, y=819, width=20, height=20, color=[62, 237, 106]
x=609, y=840, width=20, height=20, color=[62, 237, 106]
x=609, y=861, width=20, height=20, color=[62, 237, 106]
x=630, y=0, width=20, height=20, color=[237, 173, 62]
x=630, y=21, width=20, height=20, color=[62, 237, 106]
x=630, y=42, width=20, height=20, color=[62, 237, 106]
x=630, y=63, width=20, height=20, color=[62, 237, 106]
x=630, y=84, width=20, height=20, color=[62, 129, 237]
x=630, y=105, width=20, height=20, color=[237, 173, 62]
x=630, y=126, width=20, height=20, color=[62, 129, 237]
x=630, y=147, width=20, height=20, color=[62, 129, 237]
x=630, y=168, width=20, height=20, color=[62, 129, 237]
x=630, y=189, width=20, height=20, color=[62, 237, 106]
x=630, y=210, width=20, height=20, color=[237, 173, 62]
x=630, y=231, width=20, height=20, color=[237, 173, 62]
x=630, y=252, width=20, height=20, color=[62, 237, 106]
x=630, y=273, width=20, height=20, color=[237, 173, 62]
x=630, y=294, width=20, height=20, color=[237, 173, 62]
x=630, y=315, width=20, height=20, color=[62, 237, 106]
x=630, y=336, width=20, height=20, color=[62, 237, 106]
x=630, y=357, width=20, height=20, color=[237, 173, 62]
x=630, y=378, width=20, height=20, color=[62, 129, 237]
x=630, y=399, width=20, height=20, color=[62, 237, 106]
x=630, y=420, width=20, height=20, color=[62, 237, 106]
x=630, y=441, width=20, height=20, color=[62, 129, 237]
x=630, y=462, width=20, height=20, color=[237, 173, 62]
x=630, y=483, width=20, height=20, color=[62, 237, 106]
x=630, y=504, width=20, height=20, color=[62, 129, 237]
x=630, y=525, width=20, height=20, color=[62, 237, 106]
x=630, y=546, width=20, height=20, color=[237, 173, 62]
x=630, y=567, width=20, height=20, color=[62, 129, 237]
x=630, y=588, width=20, height=20, color=[237, 173, 62]
x=630, y=609, width=20, height=20, color=[62, 129, 237]
x=630, y=630, width=20, height=20, color=[62, 237, 106]
x=630, y=651, width=20, height=20, color=[62, 237, 106]
x=630, y=672, width=20, height=20, color=[237, 173, 62]
x=630, y=693, width=20, height=20, color=[62, 237, 106]
x=630, y=714, width=20, height=20, color=[62, 129, 237]
x=630, y=735, width=20, height=20, color=[62, 237, 106]
x=630, y=756, width=20, height=20, color=[62, 129, 237]
x=630, y=777, width=20, height=20, color=[62, 237, 106]
x=630, y=798, width=20, height=20, color=[237, 173, 62]
x=630, y=819, width=20, height=20, color=[62, 129, 237]
x=630, y=840, width=20, height=20, color=[62, 129, 237]
x=630, y=861, width=20, height=20, color=[237, 173, 62]
x=651, y=0, width=20, height=20, color=[62, 237, 106]
x=651, y=21, width=20, height=20, color=[237, 173, 62]
x=651, y=42, width=20, height=20, color=[237, 173, 62]
x=651, y=63, width=20, height=20, color=[237, 173, 62]
x=651, y=84, width=20, height=20, color=[237, 173, 62]
x=651, y=105, width=20, height=20, color=[62, 129, 237]
x=651, y=126, width=20, height=20, color=[62, 237, 106]
x=651, y=147, width=20, height=20, color=[62, 129, 237]
x=651, y=168, width=20, height=20, color=[62, 237, 106]
x=651, y=189, width=20, height=20, color=[62, 129, 237]
x=651, y=210, width=20, height=20, color=[62, 237, 106]
x=651, y=231, width=20, height=20, color=[62, 129, 237]
x=651, y=252, width=20, height=20, color=[237, 173, 62]
x=651, y=273, width=20, height=20, color=[62, 237, 106]
x=651, y=294, width=20, height=20, color=[237, 173, 62]
x=651, y=315, width=20, height=20, color=[237, 173, 62]
x=651, y=336, width=20, height=20, color=[237, 173, 62]
x=651, y=357, width=20, height=20, color=[62, 237, 106]
x=651, y=378, width=20, height=20, color=[237, 173, 62]
x=651, y=399, width=20, height=20, color=[237, 173, 62]
x=651, y=420, width=20, height=20, color=[62, 129, 237]
x=651, y=441, width=20, height=20, color=[237, 173, 62]
x=651, y=462, width=20, height=20, color=[237, 173, 62]
x=651, y=483, width=20, height=20, color=[237, 173, 62]
x=651, y=504, width=20, height=20, color=[62, 129, 237]
x=651, y=525, width=20, height=20, color=[62, 129, 237]
x=651, y=546, width=20, height=20, color=[237, 173, 62]
x=651, y=567, width=20, height=20, color=[62, 129, 237]
x=651, y=588, width=20, height=20, color=[62, 237, 106]
x=651, y=609, width=20, height=20, color=[237, 173, 62]
x=651, y=630, width=20, height=20, color=[237, 173, 62]
x=651, y=651, width=20, height=20, color=[62, 129, 237]
x=651, y=672, width=20, height=20, color=[62, 237, 106]
x=651, y=693, width=20, height=20, color=[62, 129, 237]
x=651, y=714, width=20, height=20, color=[62, 237, 106]
x=651, y=735, width=20, height=20, color=[62, 237, 106]
x=651, y=756, width=20, height=20, color=[237, 173, 62]
x=651, y=777, width=20, height=20, color=[237, 173, 62]
x=651, y=798, width=20, height=20, color=[62, 129, 237]
x=651, y=819, width=20, height=20, color=[62, 129, 237]
x=651, y=840, width=20, height=20, color=[237, 173, 62]
x=651, y=861, width=20, height=20, color=[62, 129, 237]
x=672, y=0, width=20, height=20, color=[62, 129, 237]
x=672, y=21, width=20, height=20, color=[62, 129, 237]
x=672, y=42, width=20, height=20, color=[62, 237, 106]
x=672, y=63, width=20, height=20, color=[62, 129, 237]
x=672, y=84, width=20, height=20, color=[62, 129, 237]
x=672, y=105, width=20, height=20, color=[237, 173, 62]
x=672, y=126, width=20, height=20, color=[62, 129, 237]
x=672, y=147, width=20, height=20, color=[62, 237, 106]
x=672, y=168, width=20, height=20, color=[237, 173, 62]
x=672, y=189, width=20, height=20, color=[62, 129, 237]
x=672, y=210, width=20, height=20, color=[62, 129, 237]
x=672, y=231, width=20, height=20, color=[62, 237, 106]
x=672, y=252, width=20, height=20, color=[62, 237, 106]
x=672, y=273, width=20, height=20, color=[62, 129, 237]
x=672, y=294, width=20, height=20, color=[62, 129, 237]
x=672, y=315, width=20, height=20, color=[237, 173, 62]
x=672, y=336, width=20, height=20, color=[62, 129, 237]
x=672, y=357, width=20, height=20, color=[62, 237, 106]
x=672, y=378, width=20, height=20, color=[62, 237, 106]
x=672, y=399, width=20, height=20, color=[62, 129, 237]
x=672, y=420, width=20, height=20, color=[62, 129, 237]
x=672, y=441, width=20, height=20, color=[237, 173, 62]
x=672, y=462, width=20, height=20, color=[237, 173, 62]
x=672, y=483, width=20, height=20, color=[62, 129, 237]
x=672, y=504, width=20, height=20, color=[62, 237, 106]
x=672, y=525, width=20, height=20, color=[62, 129, 237]
x=672, y=546, width=20, height=20, color=[62, 237, 106]
x=672, y=567, width=20, height=20, color=[237, 173, 62]
x=672, y=588, width=20, height=20, color=[62, 237, 106]
x=672, y=609, width=20, height=20, color=[62, 237, 106]
x=672, y=630, width=20, height=20, color=[62, 129, 237]
x=672, y=651, width=20, height=20, color=[237, 173, 62]
x=672, y=672, width=20, height=20, color=[62, 129, 237]
x=672, y=693, width=20, height=20, color=[62, 129, 237]
x=672, y=714, width=20, height=20, color=[237, 173, 62]
x=672, y=735, width=20, height=20, color=[237, 173, 62]
x=672, y=756, width=20, height=20, color=[237, 173, 62]
x=672, y=777, width=20, height=20, color=[62, 129, 237]
x=672, y=798, width=20, height=20, color=[62, 237, 106]
x=672, y=819, width=20, height=20, color=[62, 237, 106]
x=672, y=840, width=20, height=20, color=[62, 129, 237]
x=672, y=861, width=20, height=20, color=[62, 237, 106]
x=693, y=0, width=20, height=20, color=[62, 129, 237]
x=693, y=21, width=20, height=20, color=[237, 173, 62]
x=693, y=42, width=20, height=20, color=[237, 173, 62]
x=693, y=63, width=20, height=20, color=[62, 129, 237]
x=693, y=84, width=20, height=20, color=[237, 173, 62]
x=693, y=105, width=20, height=20, color=[62, 237, 106]
x=693, y=126, width=20, height=20, color=[62, 237, 106]
x=693, y=147, width=20, height=20, color=[62, 129, 237]
x=693, y=168, width=20, height=20, color=[62, 129, 237]
x=693, y=189, width=20, height=20, color=[237, 173, 62]
x=693, y=210, width=20, height=20, color=[237, 173, 62]
x=693, y=231, width=20, height=20, color=[62, 129, 237]
x=693, y=252, width=20, height=20, color=[237, 173, 62]
x=693, y=273, width=20, height=20, color=[62, 237, 106]
x=693, y=294, width=20, height=20, color=[62, 237, 106]
x=693, y=315, width=20, height=20, color=[62, 237, 106]
x=693, y=336, width=20, height=20, color=[62, 237, 106]
x=693, y=357, width=20, height=20, color=[62, 237, 106]
x=693, y=378, width=20, height=20, color=[62, 129, 237]
x=693, y=399, width=20, height=20, color=[62, 237, 106]
x=693, y=420, width=20, height=20, color=[237, 173, 62]
x=693, y=441, width=20, height=20, color=[62, 129, 237]
x=693, y=462, width=20, height=20, color=[62, 129, 237]
x=693, y=483, width=20, height=20, color=[62, 129, 237]
x=693, y=504, width=20, height=20, color=[62, 129, 237]
x=693, y=525, width=20, height=20, color=[237, 173, 62]
x=693, y=546, width=20, height=20, color=[62, 129, 237]
x=693, y=567, width=20, height=20, color=[237, 173, 62]
x=693, y=588, width=20, height=20, color=[62, 237, 106]
x=693, y=609, width=20, height=20, color=[62, 237, 106]
x=693, y=630, width=20, height=20, color=[62, 237, 106]
x=693, y=651, width=20, height=20, color=[62, 129, 237]
x=693, y=672, width=20, height=20, color=[237, 173, 62]
x=693, y=693, width=20, height=20, color=[62, 237, 106]
x=693, y=714, width=20, height=20, color=[237, 173, 62]
x=693, y=735, width=20, height=20, color=[237, 173, 62]
x=693, y=756, width=20, height=20, color=[62, 237, 106]
x=693, y=777, width=20, height=20, color=[62, 129, 237]
x=693, y=798, width=20, height=20, color=[237, 173, 62]
x=693, y=819, width=20, height=20, color=[62, 237, 106]
x=693, y=840, width=20, height=20, color=[62, 129, 237]
x=693, y=861, width=20, height=20, color=[62, 237, 106]
x=714, y=0, width=20, height=20, color=[62, 237, 106]
x=714, y=21, width=20, height=20, color=[62, 237, 106]
x=714, y=42, width=20, height=20, color=[237, 173, 62]
x=714, y=63, width=20, height=20, color=[62, 237, 106]
x=714, y=84, width=20, height=20, color=[62, 129, 237]
x=714, y=105, width=20, height=20, color=[62, 129, 237]
x=714, y=126, width=20, height=20, color=[237, 173, 62]
x=714, y=147, width=20, height=20, color=[62, 129, 237]
x=714, y=168, width=20, height=20, color=[62, 129, 237]
x=714, y=189, width=20, height=20, color=[237, 173, 62]
x=714, y=210, width=20, height=20, color=[62, 129, 237]
x=714, y=231, width=20, height=20, color=[237, 173, 62]
x=714, y=252, width=20, height=20, color=[62, 237, 106]
x=714, y=273, width=20, height=20, color=[237, 173, 62]
x=714, y=294, width=20, height=20, color=[62, 237, 106]
x=714, y=315, width=20, height=20, color=[62, 237, 106]
x=714, y=336, width=20, height=20, color=[62, 237, 106]
x=714, y=357, width=20, height=20, color=[237, 173, 62]
x=714, y=378, width=20, height=20, color=[62, 237, 106]
x=714, y=399, width=20, height=20, color=[62, 237, 106]
x=714, y=420, width=20, height=20, color=[237, 173, 62]
x=714, y=441, width=20, height=20, color=[62, 237, 106]
x=714, y=462, width=20, height=20, color=[62, 129, 237]
x=714, y=483, width=20, height=20, color=[62, 129, 237]
x=714, y=504, width=20, height=20, color=[62, 237, 106]
x=714, y=525, width=20, height=20, color=[62, 237, 106]
x=714, y=546, width=20, height=20, color=[237, 173, 62]
x=714, y=567, width=20, height=20, color=[62, 129, 237]
x=714, y=588, width=20, height=20, color=[237, 173, 62]
x=714, y=609, width=20, height=20, color=[62, 237, 106]
x=714, y=630, width=20, height=20, color=[62, 129, 237]
x=714, y=651, width=20, height=20, color=[237, 173, 62]
x=714, y=672, width=20, height=20, color=[62, 237, 106]
x=714, y=693, width=20, height=20, color=[62, 237, 106]
x=714, y=714, width=20, height=20, color=[62, 129, 237]
x=714, y=735, width=20, height=20, color=[237, 173, 62]
x=714, y=756, width=20, height=20, color=[237, 173, 62]
x=714, y=777, width=20, height=20, color=[62, 237, 106]
x=714, y=798, width=20, height=20, color=[237, 173, 62]
x=714, y=819, width=20, height=20, color=[62, 129, 237]
x=714, y=840, width=20, height=20, color=[237, 173, 62]
x=714, y=861, width=20, height=20, color=[62, 237, 106]
x=735, y=0, width=20, height=20, color=[62, 237, 106]
x=735, y=21, width=20, height=20, color=[237, 173, 62]
x=735, y=42, width=20, height=20, color=[62, 237, 106]
x=735, y=63, width=20, height=20, color=[237, 173, 62]
x=735, y=84, width=20, height=20, color=[62, 237, 106]
x=735, y=105, width=20, height=20, color=[62, 237, 106]
x=735, y=126, width=20, height=20, color=[237, 173, 62]
x=735, y=147, width=20, height=20, color=[237, 173, 62]
x=735, y=168, width=20, height=20, color=[62, 237, 106]
x=735, y=189, width=20, height=20, color=[62, 237, 106]
x=735, y=210, width=20, height=20, color=[237, 173, 62]
x=735, y=231, width=20, height=20, color=[62, 237, 106]
x=735, y=252, width=20, height=20, color=[62, 237, 106]
x=735, y=273, width=20, height=20, color=[62, 129, 237]
x=735, y=294, width=20, height=20, color=[62, 237, 106]
x=735, y=315, width=20, height=20, color=[62, 237, 106]
x=735, y=336, width=20, height=20, color=[62, 129, 237]
x=735, y=357, width=20, height=20, color=[62, 237, 106]
x=735, y=378, width=20, height=20, color=[62, 237, 106]
x=735, y=399, width=20, height=20, color=[62, 237, 106]
x=735, y=420, width=20, height=20, color=[62, 237, 106]
x=735, y=441, width=20, height=20, color=[62, 237, 106]
x=735, y=462, width=20, height=20, color=[237, 173, 62]
x=735, y=483, width=20, height=20, color=[62, 129, 237]
